date,Smax
2024-03-22,0.578023
2024-03-23,0.564889
2024-03-24,0.536553
2024-03-25,0.648269
2024-03-26,0.633895
2024-03-27,0.541584
2024-03-28,0.509113
2024-03-29,0.46859
2024-03-30,0.354
2024-03-31,0.359562
2024-04-01,0.592403
2024-04-02,0.6396
2024-04-03,0.707286
2024-04-04,0.574662
2024-04-05,0.537814
2024-04-06,0.488629
2024-04-07,0.540761
2024-04-08,0.637948
2024-04-09,0.578441
2024-04-10,0.577817
2024-04-11,0.594205
2024-04-12,0.511574
2024-04-13,0.35992
2024-04-14,0.388242
2024-04-15,0.466537
2024-04-16,0.37532
2024-04-17,0.419681
2024-04-18,0.485869
2024-04-19,0.455992
2024-04-20,0.357254
2024-04-21,0.257707
2024-04-22,0.458343
2024-04-23,0.44067
2024-04-24,0.433575
2024-04-25,0.46583
2024-04-26,0.406468
2024-04-27,0.358805
2024-04-28,0.291721
2024-04-29,0.351253
2024-04-30,0.294007
2024-05-01,0.314989
2024-05-02,0.435243
2024-05-03,0.35234
2024-05-04,0.304891
2024-05-05,0.282687
2024-05-06,0.526861
2024-05-07,0.513003
2024-05-08,0.527794
2024-05-09,0.436528
2024-05-10,0.411387
2024-05-11,0.405189
2024-05-12,0.410424
2024-05-13,0.546727
2024-05-14,0.549445
2024-05-15,0.539902
2024-05-16,0.494905
2024-05-17,0.443738
2024-05-18,0.327517
2024-05-19,0.330926
2024-05-20,0.477916
2024-05-21,0.489825
2024-05-22,0.441206
2024-05-23,0.402093
2024-05-24,0.345917
2024-05-25,0.320086
2024-05-26,0.271481
2024-05-27,0.423953
2024-05-28,0.293478
2024-05-29,0.309416
2024-05-30,0.26979
2024-05-31,0.315825
2024-06-01,0.282219
2024-06-02,0.280144
2024-06-03,0.32793
2024-06-04,0.353936
2024-06-05,0.42854
2024-06-06,0.387951
2024-06-07,0.326718
2024-06-08,0.261075
2024-06-09,0.220253
2024-06-10,0.337437
2024-06-11,0.410114
2024-06-12,0.395819
2024-06-13,0.407785
2024-06-14,0.304632
2024-06-15,0.219056
2024-06-16,0.183967
2024-06-17,0.331188
2024-06-18,0.349298
2024-06-19,0.299962
2024-06-20,0.317739
2024-06-21,0.259312
2024-06-22,0.218473
2024-06-23,0.139903
2024-06-24,0.222248
2024-06-25,0.299469
2024-06-26,0.279378
2024-06-27,0.309839
2024-06-28,0.277459
2024-06-29,0.222202
2024-06-30,0.232515
2024-07-01,0.301934
2024-07-02,0.253723
2024-07-03,0.252239
2024-07-04,0.236784
2024-07-05,0.222152
2024-07-06,0.195367
2024-07-07,0.193965
2024-07-08,0.250739
2024-07-09,0.310577
2024-07-10,0.272172
2024-07-11,0.237205
2024-07-12,0.222819
2024-07-13,0.180089
2024-07-14,0.118216
2024-07-15,0.249736
2024-07-16,0.283575
2024-07-17,0.312255
2024-07-18,0.26393
2024-07-19,0.251974
2024-07-20,0.155926
2024-07-21,0.152679
2024-07-22,0.197821
2024-07-23,0.196223
2024-07-24,0.222825
2024-07-25,0.237798
2024-07-26,0.257544
2024-07-27,0.189968
2024-07-28,0.203427
2024-07-29,0.29921
2024-07-30,0.294706
2024-07-31,0.281868
2024-08-01,0.264504
2024-08-02,0.189129
2024-08-03,0.20424
2024-08-04,0.128129
2024-08-05,0.163695
2024-08-06,0.262729
2024-08-07,0.285018
2024-08-08,0.418742
2024-08-09,0.366027
2024-08-10,0.314237
2024-08-11,0.296104
2024-08-12,0.449799
2024-08-13,0.514919
2024-08-14,0.550313
2024-08-15,0.510914
2024-08-16,0.426772
2024-08-17,0.351348
2024-08-18,0.271155
2024-08-19,0.407629
2024-08-20,0.403351
2024-08-21,0.476017
2024-08-22,0.453722
2024-08-23,0.401981
2024-08-24,0.355317
2024-08-25,0.291038
2024-08-26,0.420452
2024-08-27,0.44319
2024-08-28,0.426755
2024-08-29,0.455136
2024-08-30,0.398739
2024-08-31,0.330106
2024-09-01,0.315049
2024-09-02,0.412404
2024-09-03,0.424768
2024-09-04,0.447723
2024-09-05,0.450555
2024-09-06,0.426435
2024-09-07,0.342303
2024-09-08,0.320183
2024-09-09,0.47466
2024-09-10,0.432527
2024-09-11,0.380407
2024-09-12,0.403358
2024-09-13,0.378364
2024-09-14,0.346499
2024-09-15,0.278594
2024-09-16,0.321637
2024-09-17,0.486856
2024-09-18,0.48603
2024-09-19,0.484423
2024-09-20,0.404063
2024-09-21,0.352864
2024-09-22,0.286482
2024-09-23,0.462286
2024-09-24,0.488505
2024-09-25,0.462899
2024-09-26,0.450375
2024-09-27,0.453963
2024-09-28,0.376246
2024-09-29,0.382649
2024-09-30,0.466414
2024-10-01,0.447369
2024-10-02,0.49838
2024-10-03,0.49289
2024-10-04,0.431994
2024-10-05,0.356803
2024-10-06,0.3191
2024-10-07,0.494806
2024-10-08,0.529879
2024-10-09,0.397657
2024-10-10,
2024-10-11,0.481319
2024-10-12,0.449894
2024-10-13,0.409227
2024-10-14,0.383421
2024-10-15,0.380656
2024-10-16,0.387142
2024-10-17,0.427466
2024-10-18,0.386547
2024-10-19,0.427077
2024-10-20,0.458908
2024-10-21,0.537997
2024-10-22,0.548001
2024-10-23,0.499086
2024-10-24,0.538503
2024-10-25,0.480741
2024-10-26,0.439755
2024-10-27,0.452171
2024-10-28,0.525736
2024-10-29,0.517558
2024-10-30,0.539992
2024-10-31,0.493539
2024-11-01,0.498278
2024-11-02,0.403658
2024-11-03,0.39633
2024-11-04,0.566217
2024-11-05,0.562116
2024-11-06,0.537552
2024-11-07,0.549043
2024-11-08,0.527556
2024-11-09,0.43001
2024-11-10,0.401367
2024-11-11,0.567167
2024-11-12,0.597829
2024-11-13,0.556751
2024-11-14,0.545017
2024-11-15,0.429679
2024-11-16,0.454728
2024-11-17,0.426401
2024-11-18,0.527356
2024-11-19,0.557465
2024-11-20,0.497268
2024-11-21,0.590264
2024-11-22,0.53235
2024-11-23,0.484266
2024-11-24,0.492889
2024-11-25,0.5819
2024-11-26,0.61001
2024-11-27,0.568474
2024-11-28,0.634183
2024-11-29,0.572735
2024-11-30,0.474408
2024-12-01,0.567814
2024-12-02,0.599954
2024-12-03,0.575548
2024-12-04,0.595945
2024-12-05,0.698441
2024-12-06,0.605808
2024-12-07,0.543521
2024-12-08,0.570174
2024-12-09,0.636338
2024-12-10,0.617914
2024-12-11,0.62392
2024-12-12,0.591377
2024-12-13,0.575429
2024-12-14,0.497151
2024-12-15,0.541494
2024-12-16,0.585267
2024-12-17,0.598964
2024-12-18,0.68257
2024-12-19,0.569516
2024-12-20,0.508907
2024-12-21,0.512876
2024-12-22,0.491237
2024-12-23,0.501307
2024-12-24,0.501307
2024-12-25,0.34453
2024-12-26,0.460534
2024-12-27,0.557508
2024-12-28,0.485999
2024-12-29,0.475055
2024-12-30,0.548404
2024-12-31,0.454537
