date,Smax
2021-11-24,0.884938
2021-11-25,0.88107
2021-11-26,0.905987
2021-11-27,0.60719
2021-11-28,0.29294
2021-11-29,0.878695
2021-11-30,0.893526
2021-12-01,0.905987
2021-12-02,0.909757
2021-12-03,0.893526
2021-12-04,0.619804
2021-12-05,0.368128
2021-12-06,0.922177
2021-12-07,0.887297
2021-12-08,0.554741
2021-12-09,0.919657
2021-12-10,0.879862
2021-12-11,0.600885
2021-12-12,0.418894
2021-12-13,0.905987
2021-12-14,0.900981
2021-12-15,0.884938
2021-12-16,0.88107
2021-12-17,0.863974
2021-12-18,0.600885
2021-12-19,0.352198
2021-12-20,0.833858
2021-12-21,0.825372
2021-12-22,0.791973
2021-12-23,0.365786
2021-12-24,0.628452
2021-12-25,0.256514
2021-12-26,0.337589
2021-12-27,0.746098
2021-12-28,
2021-12-29,
2021-12-30,
2021-12-31,0.260013
2022-01-01,0.258053
2022-01-02,0.331262
2022-01-03,0.725374
2022-01-04,0.750504
2022-01-05,0.731655
2022-01-06,0.738859
2022-01-07,0.793024
2022-01-08,
2022-01-09,
2022-01-10,
2022-01-11,
2022-01-12,0.284957
2022-01-13,0.79928
2022-01-14,0.779451
2022-01-15,0.502234
2022-01-16,0.326158
2022-01-17,0.757689
2022-01-18,0.778431
2022-01-19,0.79928
2022-01-20,0.820228
2022-01-21,0.779451
2022-01-22,0.548421
2022-01-23,0.326158
2022-01-24,0.824314
2022-01-25,0.812867
2022-01-26,0.830576
2022-01-27,0.745134
2022-01-28,0.752367
2022-01-29,0.482643
2022-01-30,0.314336
2022-01-31,0.826474
2022-02-01,0.826474
2022-02-02,0.825372
2022-02-03,0.838969
2022-02-04,0.818054
2022-02-05,0.567981
2022-02-06,0.332465
2022-02-07,0.840098
2022-02-08,0.853739
2022-02-09,0.836839
2022-02-10,0.845218
2022-02-11,0.886097
2022-02-12,0.580023
2022-02-13,0.369231
2022-02-14,0.899756
2022-02-15,0.884938
2022-02-16,0.878695
2022-02-17,0.863974
2022-02-18,0.843103
