date,Smax
2024-03-22,1.346932
2024-03-23,0.951782
2024-03-24,0.866391
2024-03-25,1.27814
2024-03-26,1.272718
2024-03-27,1.090127
2024-03-28,0.987543
2024-03-29,0.765313
2024-03-30,0.672596
2024-03-31,0.722481
2024-04-01,1.061191
2024-04-02,1.216053
2024-04-03,1.287889
2024-04-04,1.154374
2024-04-05,1.142888
2024-04-06,0.853075
2024-04-07,0.854155
2024-04-08,1.169296
2024-04-09,1.173381
2024-04-10,1.177382
2024-04-11,1.197383
2024-04-12,1.280032
2024-04-13,0.992658
2024-04-14,0.99515
2024-04-15,1.228366
2024-04-16,1.147676
2024-04-17,1.206235
2024-04-18,1.265041
2024-04-19,1.225672
2024-04-20,0.932386
2024-04-21,0.751
2024-04-22,1.136675
2024-04-23,1.226516
2024-04-24,1.147192
2024-04-25,1.274695
2024-04-26,1.145458
2024-04-27,0.7927
2024-04-28,0.745044
2024-04-29,0.880148
2024-04-30,1.095977
2024-05-01,0.768732
2024-05-02,1.157377
2024-05-03,1.118788
2024-05-04,0.726305
2024-05-05,0.885902
2024-05-06,1.127525
2024-05-07,1.277682
2024-05-08,1.189966
2024-05-09,1.034034
2024-05-10,1.008526
2024-05-11,0.749351
2024-05-12,0.796046
2024-05-13,1.173703
2024-05-14,1.14727
2024-05-15,1.268192
2024-05-16,1.157766
2024-05-17,0.855874
2024-05-18,0.615656
2024-05-19,0.593986
2024-05-20,0.948175
2024-05-21,1.130946
2024-05-22,1.074098
2024-05-23,0.860141
2024-05-24,0.793646
2024-05-25,0.605315
2024-05-26,0.579566
2024-05-27,0.958127
2024-05-28,0.698111
2024-05-29,0.677008
2024-05-30,0.839976
2024-05-31,0.65967
2024-06-01,0.541726
2024-06-02,0.550074
2024-06-03,0.695148
2024-06-04,0.857393
2024-06-05,0.976133
2024-06-06,1.048167
2024-06-07,0.884704
2024-06-08,0.556624
2024-06-09,0.559268
2024-06-10,0.833144
2024-06-11,0.917328
2024-06-12,0.917655
2024-06-13,0.930095
2024-06-14,0.914049
2024-06-15,0.493357
2024-06-16,0.483016
2024-06-17,0.79346
2024-06-18,0.883875
2024-06-19,0.838995
2024-06-20,0.700996
2024-06-21,0.610536
2024-06-22,0.328225
2024-06-23,0.250208
2024-06-24,0.395673
2024-06-25,0.786275
2024-06-26,0.867491
2024-06-27,0.796264
2024-06-28,0.760229
2024-06-29,0.466918
2024-06-30,0.491016
2024-07-01,0.748368
2024-07-02,0.722081
2024-07-03,0.67023
2024-07-04,0.695697
2024-07-05,0.63758
2024-07-06,0.517549
2024-07-07,0.484439
2024-07-08,0.788364
2024-07-09,0.755912
2024-07-10,0.888165
2024-07-11,0.669383
2024-07-12,0.766385
2024-07-13,0.389363
2024-07-14,0.509625
2024-07-15,0.822242
2024-07-16,0.866157
2024-07-17,0.935062
2024-07-18,0.824328
2024-07-19,0.736491
2024-07-20,0.324308
2024-07-21,0.310139
2024-07-22,0.593584
2024-07-23,0.599877
2024-07-24,0.617796
2024-07-25,0.623791
2024-07-26,0.725613
2024-07-27,0.499365
2024-07-28,0.491253
2024-07-29,0.785623
2024-07-30,0.757172
2024-07-31,0.757845
2024-08-01,0.732432
2024-08-02,0.643594
2024-08-03,0.369642
2024-08-04,0.346879
2024-08-05,0.372381
2024-08-06,0.732388
2024-08-07,0.589383
2024-08-08,0.703194
2024-08-09,0.630443
2024-08-10,0.401012
2024-08-11,0.437736
2024-08-12,0.769588
2024-08-13,0.784445
2024-08-14,0.752368
2024-08-15,0.779849
2024-08-16,0.703004
2024-08-17,0.390365
2024-08-18,0.353267
2024-08-19,0.670763
2024-08-20,0.757595
2024-08-21,0.817671
2024-08-22,0.878152
2024-08-23,0.770938
2024-08-24,0.459401
2024-08-25,0.37882
2024-08-26,0.719888
2024-08-27,0.728386
2024-08-28,0.62117
2024-08-29,0.718607
2024-08-30,0.671581
2024-08-31,0.461021
2024-09-01,0.356686
2024-09-02,0.645191
2024-09-03,0.706979
2024-09-04,0.736505
2024-09-05,0.816216
2024-09-06,0.728593
2024-09-07,0.486772
2024-09-08,0.402524
2024-09-09,0.818973
2024-09-10,0.741494
2024-09-11,0.725492
2024-09-12,0.725136
2024-09-13,0.71769
2024-09-14,0.515443
2024-09-15,0.426775
2024-09-16,0.48868
2024-09-17,0.805604
2024-09-18,0.789359
2024-09-19,0.843104
2024-09-20,0.697498
2024-09-21,0.476185
2024-09-22,0.406095
2024-09-23,0.800396
2024-09-24,0.808147
2024-09-25,0.76182
2024-09-26,0.858427
2024-09-27,0.846249
2024-09-28,0.538985
2024-09-29,0.559825
2024-09-30,0.838001
2024-10-01,0.767504
2024-10-02,0.86666
2024-10-03,0.900336
2024-10-04,0.777566
2024-10-05,0.475992
2024-10-06,0.43289
2024-10-07,0.817754
2024-10-08,0.897715
2024-10-09,0.896836
2024-10-10,
2024-10-11,0.546308
2024-10-12,0.590286
2024-10-13,0.642592
2024-10-14,0.927996
2024-10-15,0.992555
2024-10-16,0.998086
2024-10-17,0.957686
2024-10-18,0.977972
2024-10-19,0.657024
2024-10-20,0.663473
2024-10-21,0.966627
2024-10-22,1.002003
2024-10-23,1.001945
2024-10-24,0.902307
2024-10-25,0.883385
2024-10-26,0.630539
2024-10-27,0.672915
2024-10-28,0.941431
2024-10-29,1.011413
2024-10-30,0.947458
2024-10-31,0.962746
2024-11-01,0.824989
2024-11-02,0.533934
2024-11-03,0.572111
2024-11-04,0.918164
2024-11-05,1.004429
2024-11-06,1.026866
2024-11-07,1.062421
2024-11-08,1.045161
2024-11-09,0.691278
2024-11-10,0.633537
2024-11-11,1.024431
2024-11-12,0.983506
2024-11-13,1.086358
2024-11-14,1.052984
2024-11-15,0.586894
2024-11-16,0.662546
2024-11-17,0.649394
2024-11-18,0.957513
2024-11-19,1.045503
2024-11-20,0.696322
2024-11-21,1.144486
2024-11-22,1.076112
2024-11-23,0.678137
2024-11-24,0.681927
2024-11-25,1.17603
2024-11-26,1.162648
2024-11-27,1.124326
2024-11-28,1.13881
2024-11-29,1.018096
2024-11-30,0.664507
2024-12-01,0.661916
2024-12-02,1.106623
2024-12-03,1.042296
2024-12-04,0.604885
2024-12-05,1.027244
2024-12-06,0.973594
2024-12-07,0.942989
2024-12-08,0.851175
2024-12-09,0.764461
2024-12-10,0.672647
2024-12-11,0.570631
2024-12-12,0.483917
2024-12-13,0.387002
2024-12-14,0.696603
2024-12-15,0.753241
2024-12-16,1.184133
2024-12-17,1.21126
2024-12-18,1.158881
2024-12-19,1.178263
2024-12-20,0.977603
2024-12-21,0.672679
2024-12-22,0.646205
2024-12-23,0.896536
2024-12-24,0.645577
2024-12-25,0.561307
2024-12-26,0.872454
2024-12-27,0.924337
2024-12-28,0.686996
2024-12-29,0.64444
2024-12-30,0.863094
2024-12-31,0.665841
